fips_code,state,state_name,county,cases_7_day_count_change,deaths_7_day_count_change,new_test_results_reported_7_day_rolling_average,percent_positive_7_day,admissions_covid_confirmed_last_7_days_per_100k_population,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,date,report_date_window_start,report_date_window_end,hsa_num
17031,IL,Illinois,Cook County,0,0,17771.71,4.27,9.8,3.7,4.3,2022-09-20,2022-09-14,2022-09-20,287
17031,IL,Illinois,Cook County,0,0,17776.0,4.37,9.9,3.8,4.4,2022-09-19,2022-09-13,2022-09-19,287
17031,IL,Illinois,Cook County,0,0,17794.14,4.61,9.5,4.0,4.3,2022-09-17,2022-09-11,2022-09-17,287
17031,IL,Illinois,Cook County,0,0,17804.0,4.54,4.9,3.0,6.7,2020-10-05,2020-09-29,2020-10-05,287
17031,IL,Illinois,Cook County,0,0,17832.86,4.54,9.6,3.9,4.3,2022-09-18,2022-09-12,2022-09-18,287
17031,IL,Illinois,Cook County,0,0,17848.14,0.42,2.2,1.2,2.8,2021-06-29,2021-06-23,2021-06-29,287
17031,IL,Illinois,Cook County,0,0,17866.57,4.02,9.9,3.7,4.3,2022-09-22,2022-09-16,2022-09-22,287
17031,IL,Illinois,Cook County,0,0,17914.14,4.67,9.5,4.1,4.4,2022-09-16,2022-09-10,2022-09-16,287
17031,IL,Illinois,Cook County,0,0,17979.57,4.63,5.4,3.1,6.9,2020-10-06,2020-09-30,2020-10-06,287
17031,IL,Illinois,Cook County,0,0,17983.43,2.73,8.9,4.6,10.0,2021-05-24,2021-05-18,2021-05-24,287
17031,IL,Illinois,Cook County,0,0,18141.14,6.83,10.3,3.9,3.1,2022-06-10,2022-06-04,2022-06-10,287
17031,IL,Illinois,Cook County,0,0,18147.0,0.41,2.1,1.2,2.8,2021-06-28,2021-06-22,2021-06-28,287
17031,IL,Illinois,Cook County,0,0,18191.0,0.43,2.2,1.3,3.0,2021-06-25,2021-06-19,2021-06-25,287
17031,IL,Illinois,Cook County,0,0,18293.43,2.81,8.9,4.7,10.1,2021-05-23,2021-05-17,2021-05-23,287
17031,IL,Illinois,Cook County,0,0,18315.86,3.07,8.9,4.7,9.4,2021-02-22,2021-02-16,2021-02-22,287
17031,IL,Illinois,Cook County,0,0,18384.29,0.43,2.3,1.3,3.1,2021-06-24,2021-06-18,2021-06-24,287
17031,IL,Illinois,Cook County,0,0,18420.71,2.88,9.0,4.7,10.3,2021-05-22,2021-05-16,2021-05-22,287
17031,IL,Illinois,Cook County,0,0,18547.29,0.41,2.0,1.2,2.9,2021-06-26,2021-06-20,2021-06-26,287
17031,IL,Illinois,Cook County,0,0,18636.43,0.39,2.1,1.2,2.9,2021-06-27,2021-06-21,2021-06-27,287
17031,IL,Illinois,Cook County,0,0,18642.0,2.9,8.9,4.8,10.4,2021-05-21,2021-05-15,2021-05-21,287
17031,IL,Illinois,Cook County,0,0,18712.29,3.87,6.6,2.4,4.5,2021-08-05,2021-07-30,2021-08-05,287
17031,IL,Illinois,Cook County,0,0,18997.71,2.9,8.7,4.9,10.5,2021-05-20,2021-05-14,2021-05-20,287
17031,IL,Illinois,Cook County,0,0,19094.0,3.97,7.0,2.5,4.7,2021-08-06,2021-07-31,2021-08-06,287
17031,IL,Illinois,Cook County,0,0,19130.0,4.99,6.1,3.2,7.5,2020-10-08,2020-10-02,2020-10-08,287
17031,IL,Illinois,Cook County,0,0,19134.43,2.54,7.9,3.9,7.1,2021-03-05,2021-02-27,2021-03-05,287
17031,IL,Illinois,Cook County,0,0,19213.14,2.64,7.9,3.7,6.7,2021-03-08,2021-03-02,2021-03-08,287
17031,IL,Illinois,Cook County,0,0,19259.29,2.57,7.8,3.8,7.0,2021-03-06,2021-02-28,2021-03-06,287
17031,IL,Illinois,Cook County,0,0,19263.57,2.85,8.2,4.2,8.2,2021-02-28,2021-02-22,2021-02-28,287
17031,IL,Illinois,Cook County,0,0,19292.43,2.78,8.2,4.1,8.0,2021-03-01,2021-02-23,2021-03-01,287
17031,IL,Illinois,Cook County,0,0,19293.14,2.69,8.0,4.0,7.7,2021-03-02,2021-02-24,2021-03-02,287
17031,IL,Illinois,Cook County,0,0,19297.57,2.61,7.9,3.8,6.8,2021-03-07,2021-03-01,2021-03-07,287
17031,IL,Illinois,Cook County,0,0,19298.57,2.67,7.8,3.7,6.6,2021-03-09,2021-03-03,2021-03-09,287
17031,IL,Illinois,Cook County,0,0,19340.0,2.89,8.1,4.3,8.5,2021-02-27,2021-02-21,2021-02-27,287
17031,IL,Illinois,Cook County,0,0,19341.0,3.52,9.8,5.8,11.2,2021-02-15,2021-02-09,2021-02-15,287
17031,IL,Illinois,Cook County,0,0,19395.86,4.02,7.2,2.6,4.8,2021-08-07,2021-08-01,2021-08-07,287
17031,IL,Illinois,Cook County,0,0,19401.86,2.58,7.9,3.9,7.2,2021-03-04,2021-02-26,2021-03-04,287
17031,IL,Illinois,Cook County,0,0,19543.86,2.76,7.9,3.6,6.6,2021-03-11,2021-03-05,2021-03-11,287
17031,IL,Illinois,Cook County,0,0,19613.71,2.93,8.1,4.3,8.7,2021-02-26,2021-02-20,2021-02-26,287
17031,IL,Illinois,Cook County,0,0,19658.29,2.96,8.6,4.6,9.2,2021-02-23,2021-02-17,2021-02-23,287
17031,IL,Illinois,Cook County,0,0,19658.43,10.64,21.8,12.8,23.1,2021-01-01,2020-12-26,2021-01-01,287
17031,IL,Illinois,Cook County,0,0,19676.0,2.76,7.8,3.6,6.6,2021-03-12,2021-03-06,2021-03-12,287
17031,IL,Illinois,Cook County,0,0,19677.71,4.08,7.6,2.8,5.0,2021-08-08,2021-08-02,2021-08-08,287
17031,IL,Illinois,Cook County,0,0,19731.57,10.8,21.9,12.6,22.7,2021-01-02,2020-12-27,2021-01-02,287
17031,IL,Illinois,Cook County,0,0,19821.43,2.8,7.6,3.5,6.6,2021-03-13,2021-03-07,2021-03-13,287
17031,IL,Illinois,Cook County,0,0,19850.57,5.18,6.4,3.3,7.8,2020-10-09,2020-10-03,2020-10-09,287
17031,IL,Illinois,Cook County,0,0,19855.57,3.01,8.4,4.4,8.9,2021-02-25,2021-02-19,2021-02-25,287
17031,IL,Illinois,Cook County,0,0,19898.29,4.37,8.7,3.4,5.7,2021-08-12,2021-08-06,2021-08-12,287
17031,IL,Illinois,Cook County,0,0,19908.43,2.82,7.5,3.5,6.6,2021-03-14,2021-03-08,2021-03-14,287
17031,IL,Illinois,Cook County,0,0,19913.29,2.94,9.2,5.2,10.9,2021-05-18,2021-05-12,2021-05-18,287
17031,IL,Illinois,Cook County,0,0,19919.43,10.62,21.7,12.9,23.5,2020-12-31,2020-12-25,2020-12-31,287
17031,IL,Illinois,Cook County,0,0,19972.29,2.84,7.5,3.5,6.6,2021-03-15,2021-03-09,2021-03-15,287
17031,IL,Illinois,Cook County,0,0,20002.0,2.91,7.8,3.5,6.5,2021-03-16,2021-03-10,2021-03-16,287
17031,IL,Illinois,Cook County,0,0,20006.0,4.11,10.0,4.8,9.4,2021-08-24,2021-08-18,2021-08-24,287
17031,IL,Illinois,Cook County,0,0,20032.43,10.99,21.2,12.5,22.2,2021-01-03,2020-12-28,2021-01-03,287
17031,IL,Illinois,Cook County,0,0,20159.29,4.06,7.7,2.9,5.1,2021-08-09,2021-08-03,2021-08-09,287
17031,IL,Illinois,Cook County,0,0,20206.14,2.97,9.3,5.4,11.3,2021-05-17,2021-05-11,2021-05-17,287
17031,IL,Illinois,Cook County,0,0,20221.86,3.5,10.0,6.0,11.6,2021-02-14,2021-02-08,2021-02-14,287
17031,IL,Illinois,Cook County,0,0,20227.86,4.45,8.8,3.5,6.0,2021-08-13,2021-08-07,2021-08-13,287
17031,IL,Illinois,Cook County,0,0,20337.29,4.18,7.9,3.0,5.3,2021-08-10,2021-08-04,2021-08-10,287
17031,IL,Illinois,Cook County,0,0,20343.29,5.37,6.5,3.4,7.9,2020-10-10,2020-10-04,2020-10-10,287
17031,IL,Illinois,Cook County,0,0,20362.29,10.94,20.9,12.3,21.7,2021-01-04,2020-12-29,2021-01-04,287
17031,IL,Illinois,Cook County,0,0,20388.14,3.61,10.3,6.1,11.9,2021-02-13,2021-02-07,2021-02-13,287
17031,IL,Illinois,Cook County,0,0,20471.29,4.58,9.5,4.1,7.2,2021-08-16,2021-08-10,2021-08-16,287
17031,IL,Illinois,Cook County,0,0,20486.0,3.02,10.0,5.6,11.5,2021-05-16,2021-05-10,2021-05-16,287
17031,IL,Illinois,Cook County,0,0,20487.43,4.49,9.3,3.7,6.4,2021-08-14,2021-08-08,2021-08-14,287
17031,IL,Illinois,Cook County,0,0,20510.29,3.03,7.6,3.5,6.4,2021-03-18,2021-03-12,2021-03-18,287
17031,IL,Illinois,Cook County,0,0,20511.0,4.53,9.4,3.9,6.7,2021-08-15,2021-08-09,2021-08-15,287
17031,IL,Illinois,Cook County,0,0,20513.29,3.06,10.2,5.8,11.8,2021-05-15,2021-05-09,2021-05-15,287
17031,IL,Illinois,Cook County,0,0,20520.71,3.2,10.5,5.9,12.1,2021-05-14,2021-05-08,2021-05-14,287
17031,IL,Illinois,Cook County,0,0,20525.86,4.11,9.7,4.8,9.2,2021-08-23,2021-08-17,2021-08-23,287
17031,IL,Illinois,Cook County,0,0,20570.14,3.12,7.7,3.5,6.3,2021-03-19,2021-03-13,2021-03-19,287
17031,IL,Illinois,Cook County,0,0,20591.43,9.87,22.7,13.1,24.2,2020-12-29,2020-12-23,2020-12-29,287
17031,IL,Illinois,Cook County,0,0,20598.0,3.8,10.8,6.3,12.3,2021-02-12,2021-02-06,2021-02-12,287
17031,IL,Illinois,Cook County,0,0,20638.14,3.14,8.1,3.5,6.2,2021-03-20,2021-03-14,2021-03-20,287
17031,IL,Illinois,Cook County,0,0,20676.71,10.58,20.7,12.1,21.2,2021-01-05,2020-12-30,2021-01-05,287
17031,IL,Illinois,Cook County,0,0,20678.71,3.88,9.9,4.0,6.5,2021-03-26,2021-03-20,2021-03-26,287
17031,IL,Illinois,Cook County,0,0,20685.29,3.21,8.2,3.6,6.2,2021-03-21,2021-03-15,2021-03-21,287
17031,IL,Illinois,Cook County,0,0,20700.43,5.56,6.7,3.5,8.0,2020-10-11,2020-10-05,2020-10-11,287
17031,IL,Illinois,Cook County,0,0,20718.29,3.3,8.7,3.7,6.2,2021-03-22,2021-03-16,2021-03-22,287
17031,IL,Illinois,Cook County,0,0,20747.14,4.26,10.8,5.1,9.8,2021-08-27,2021-08-21,2021-08-27,287
17031,IL,Illinois,Cook County,0,0,20750.14,5.92,6.9,3.6,8.2,2020-10-12,2020-10-06,2020-10-12,287
17031,IL,Illinois,Cook County,0,0,20761.0,4.29,10.2,5.0,9.6,2021-08-26,2021-08-20,2021-08-26,287
17031,IL,Illinois,Cook County,0,0,20802.86,3.79,9.6,3.9,6.4,2021-03-25,2021-03-19,2021-03-25,287
17031,IL,Illinois,Cook County,0,0,20820.14,3.45,8.8,3.7,6.2,2021-03-23,2021-03-17,2021-03-23,287
17031,IL,Illinois,Cook County,0,0,20873.86,3.81,11.3,6.5,12.6,2021-02-11,2021-02-05,2021-02-11,287
17031,IL,Illinois,Cook County,0,0,20877.71,4.05,10.2,4.2,6.7,2021-03-27,2021-03-21,2021-03-27,287
17031,IL,Illinois,Cook County,0,0,20910.43,4.54,9.5,4.3,7.6,2021-08-17,2021-08-11,2021-08-17,287
17031,IL,Illinois,Cook County,0,0,20997.43,3.27,11.5,6.1,12.4,2021-05-13,2021-05-07,2021-05-13,287
17031,IL,Illinois,Cook County,0,0,21108.14,6.23,7.1,3.8,8.3,2020-10-13,2020-10-07,2020-10-13,287
17031,IL,Illinois,Cook County,0,0,21108.57,4.15,10.6,4.3,7.0,2021-03-28,2021-03-22,2021-03-28,287
17031,IL,Illinois,Cook County,0,0,21248.43,9.54,23.0,13.2,24.3,2020-12-28,2020-12-22,2020-12-28,287
17031,IL,Illinois,Cook County,0,0,21315.57,4.25,10.5,4.4,7.3,2021-03-29,2021-03-23,2021-03-29,287
17031,IL,Illinois,Cook County,0,0,21322.57,4.23,11.8,6.7,13.0,2021-02-09,2021-02-03,2021-02-09,287
17031,IL,Illinois,Cook County,0,0,21358.86,4.2,11.1,5.1,10.0,2021-08-28,2021-08-22,2021-08-28,287
17031,IL,Illinois,Cook County,0,0,21395.14,4.42,12.2,6.9,13.1,2021-02-08,2021-02-02,2021-02-08,287
17031,IL,Illinois,Cook County,0,0,21406.0,4.56,12.5,7.0,13.2,2021-02-07,2021-02-01,2021-02-07,287
17031,IL,Illinois,Cook County,0,0,21442.57,4.44,10.5,4.5,7.6,2021-03-30,2021-03-24,2021-03-30,287
17031,IL,Illinois,Cook County,0,0,21581.29,4.6,12.6,7.2,13.3,2021-02-06,2021-01-31,2021-02-06,287
17031,IL,Illinois,Cook County,0,0,21684.57,4.38,9.5,4.5,8.4,2021-08-19,2021-08-13,2021-08-19,287
17031,IL,Illinois,Cook County,0,0,21717.86,3.44,12.3,6.4,12.8,2021-05-11,2021-05-05,2021-05-11,287
17031,IL,Illinois,Cook County,0,0,21795.0,4.65,12.8,7.3,13.2,2021-02-05,2021-01-30,2021-02-05,287
17031,IL,Illinois,Cook County,0,0,21858.43,6.55,7.6,4.0,8.7,2020-10-15,2020-10-09,2020-10-15,287
17031,IL,Illinois,Cook County,0,0,21902.29,4.76,11.3,4.6,8.5,2021-04-04,2021-03-29,2021-04-04,287
17031,IL,Illinois,Cook County,0,0,21923.29,4.57,10.8,4.6,8.1,2021-04-01,2021-03-26,2021-04-01,287
17031,IL,Illinois,Cook County,0,0,22013.43,9.39,23.0,13.4,24.4,2020-12-27,2020-12-21,2020-12-27,287
17031,IL,Illinois,Cook County,0,0,22062.86,4.13,9.4,4.7,9.1,2021-08-22,2021-08-16,2021-08-22,287
17031,IL,Illinois,Cook County,0,0,22129.43,4.89,11.4,4.7,8.7,2021-04-05,2021-03-30,2021-04-05,287
17031,IL,Illinois,Cook County,0,0,22146.86,4.69,10.9,4.6,8.3,2021-04-02,2021-03-27,2021-04-02,287
17031,IL,Illinois,Cook County,0,0,22155.0,6.86,11.0,4.1,8.8,2020-10-16,2020-10-10,2020-10-16,287
17031,IL,Illinois,Cook County,0,0,22159.57,3.53,12.7,6.5,12.8,2021-05-10,2021-05-04,2021-05-10,287
17031,IL,Illinois,Cook County,0,0,22184.43,4.8,13.2,7.4,13.3,2021-02-04,2021-01-29,2021-02-04,287
17031,IL,Illinois,Cook County,0,0,22226.14,4.35,4.5,1.5,1.6,2022-04-21,2022-04-15,2022-04-21,287
17031,IL,Illinois,Cook County,0,0,22235.71,3.64,12.9,6.6,12.9,2021-05-09,2021-05-03,2021-05-09,287
17031,IL,Illinois,Cook County,0,0,22241.43,4.75,11.0,4.6,8.5,2021-04-03,2021-03-28,2021-04-03,287
17031,IL,Illinois,Cook County,0,0,22279.86,4.15,11.1,5.2,10.2,2021-08-29,2021-08-23,2021-08-29,287
17031,IL,Illinois,Cook County,0,0,22308.86,3.72,13.0,6.6,12.9,2021-05-08,2021-05-02,2021-05-08,287
17031,IL,Illinois,Cook County,0,0,22322.43,10.33,20.2,11.8,20.5,2021-01-07,2021-01-01,2021-01-07,287
17031,IL,Illinois,Cook County,0,0,22430.43,4.16,9.3,4.7,8.9,2021-08-21,2021-08-15,2021-08-21,287
17031,IL,Illinois,Cook County,0,0,22467.57,4.98,12.0,4.8,8.7,2021-04-06,2021-03-31,2021-04-06,287
17031,IL,Illinois,Cook County,0,0,22534.29,6.52,10.5,3.9,3.2,2022-06-09,2022-06-03,2022-06-09,287
17031,IL,Illinois,Cook County,0,0,22542.57,9.29,23.0,13.5,24.6,2020-12-26,2020-12-20,2020-12-26,287
17031,IL,Illinois,Cook County,0,0,22571.43,4.22,9.5,4.6,8.7,2021-08-20,2021-08-14,2021-08-20,287
17031,IL,Illinois,Cook County,0,0,22624.0,7.1,11.6,3.9,3.9,2022-06-02,2022-05-27,2022-06-02,287
17031,IL,Illinois,Cook County,0,0,22644.86,5.08,14.2,7.8,13.6,2021-02-02,2021-01-27,2021-02-02,287
17031,IL,Illinois,Cook County,0,0,22655.86,7.19,17.9,4.4,9.0,2020-10-18,2020-10-12,2020-10-18,287
17031,IL,Illinois,Cook County,0,0,22668.71,4.43,4.1,1.4,1.5,2022-04-17,2022-04-11,2022-04-17,287
17031,IL,Illinois,Cook County,0,0,22704.0,3.8,13.0,6.6,12.9,2021-05-07,2021-05-01,2021-05-07,287
17031,IL,Illinois,Cook County,0,0,22743.57,5.2,14.6,8.0,13.9,2021-02-01,2021-01-26,2021-02-01,287
17031,IL,Illinois,Cook County,0,0,22791.14,4.4,4.0,1.5,1.5,2022-04-16,2022-04-10,2022-04-16,287
17031,IL,Illinois,Cook County,0,0,22797.86,4.54,13.8,6.8,12.4,2021-04-25,2021-04-19,2021-04-25,287
17031,IL,Illinois,Cook County,0,0,22813.0,4.22,5.1,1.7,1.8,2022-04-24,2022-04-18,2022-04-24,287
17031,IL,Illinois,Cook County,0,0,22826.57,4.52,13.5,6.7,12.3,2021-04-26,2021-04-20,2021-04-26,287
17031,IL,Illinois,Cook County,0,0,22907.0,7.08,14.5,4.2,8.8,2020-10-17,2020-10-11,2020-10-17,287
17031,IL,Illinois,Cook County,0,0,22916.71,5.38,14.9,8.2,14.2,2021-01-31,2021-01-25,2021-01-31,287
17031,IL,Illinois,Cook County,0,0,22929.71,4.37,13.2,6.6,12.3,2021-04-29,2021-04-23,2021-04-29,287
17031,IL,Illinois,Cook County,0,0,22946.86,4.17,12.8,6.5,12.8,2021-05-04,2021-04-28,2021-05-04,287
17031,IL,Illinois,Cook County,0,0,22977.57,4.55,14.6,6.8,12.4,2021-04-24,2021-04-18,2021-04-24,287
17031,IL,Illinois,Cook County,0,0,22978.0,4.11,5.1,1.6,1.7,2022-04-23,2022-04-17,2022-04-23,287
17031,IL,Illinois,Cook County,0,0,22978.57,5.31,12.6,5.0,8.8,2021-04-08,2021-04-02,2021-04-08,287
17031,IL,Illinois,Cook County,0,0,23001.86,4.18,4.9,1.5,1.7,2022-04-22,2022-04-16,2022-04-22,287
17031,IL,Illinois,Cook County,0,0,23034.86,3.98,12.8,6.6,12.9,2021-05-06,2021-04-30,2021-05-06,287
17031,IL,Illinois,Cook County,0,0,23060.0,7.21,18.8,4.5,9.3,2020-10-19,2020-10-13,2020-10-19,287
17031,IL,Illinois,Cook County,0,0,23080.14,4.63,14.9,6.8,12.5,2021-04-23,2021-04-17,2021-04-23,287
17031,IL,Illinois,Cook County,0,0,23091.71,5.49,15.1,8.3,14.6,2021-01-30,2021-01-24,2021-01-30,287
17031,IL,Illinois,Cook County,0,0,23133.14,4.41,13.7,6.7,12.3,2021-04-27,2021-04-21,2021-04-27,287
17031,IL,Illinois,Cook County,0,0,23216.86,7.03,11.3,4.0,3.7,2022-06-03,2022-05-28,2022-06-03,287
17031,IL,Illinois,Cook County,0,0,23233.0,5.62,15.1,8.5,15.1,2021-01-29,2021-01-23,2021-01-29,287
17031,IL,Illinois,Cook County,0,0,23241.57,4.37,13.0,6.6,12.5,2021-04-30,2021-04-24,2021-04-30,287
17031,IL,Illinois,Cook County,0,0,23248.0,4.24,12.8,6.5,12.8,2021-05-03,2021-04-27,2021-05-03,287
17031,IL,Illinois,Cook County,0,0,23358.71,4.27,12.5,6.5,12.7,2021-05-02,2021-04-26,2021-05-02,287
17031,IL,Illinois,Cook County,0,0,23393.57,4.68,15.2,6.8,12.6,2021-04-22,2021-04-16,2021-04-22,287
17031,IL,Illinois,Cook County,0,0,23453.86,4.33,12.6,6.6,12.6,2021-05-01,2021-04-25,2021-05-01,287
17031,IL,Illinois,Cook County,0,0,23473.86,5.89,15.8,8.8,15.5,2021-01-28,2021-01-22,2021-01-28,287
17031,IL,Illinois,Cook County,0,0,23582.29,7.1,11.2,4.0,3.5,2022-06-05,2022-05-30,2022-06-05,287
17031,IL,Illinois,Cook County,0,0,23598.0,4.11,4.2,1.5,1.6,2022-04-15,2022-04-09,2022-04-15,287
17031,IL,Illinois,Cook County,0,0,23642.0,4.9,15.2,6.8,12.6,2021-04-20,2021-04-14,2021-04-20,287
17031,IL,Illinois,Cook County,0,0,23667.0,7.04,11.2,4.0,3.5,2022-06-04,2022-05-29,2022-06-04,287
17031,IL,Illinois,Cook County,0,0,23728.71,5.44,13.3,5.4,9.3,2021-04-10,2021-04-04,2021-04-10,287
17031,IL,Illinois,Cook County,0,0,23754.14,5.37,13.3,5.2,9.1,2021-04-09,2021-04-03,2021-04-09,287
17031,IL,Illinois,Cook County,0,0,23780.86,7.39,19.3,4.6,9.5,2020-10-20,2020-10-14,2020-10-20,287
17031,IL,Illinois,Cook County,0,0,23799.14,4.26,4.3,1.4,1.5,2022-04-19,2022-04-13,2022-04-19,287
17031,IL,Illinois,Cook County,0,0,23848.29,4.29,4.1,1.4,1.5,2022-04-18,2022-04-12,2022-04-18,287
17031,IL,Illinois,Cook County,0,0,23894.57,4.39,5.4,1.7,1.9,2022-04-25,2022-04-19,2022-04-25,287
17031,IL,Illinois,Cook County,0,0,23925.71,9.18,24.0,13.7,24.9,2020-12-25,2020-12-19,2020-12-25,287
17031,IL,Illinois,Cook County,0,0,23943.0,6.28,16.1,9.2,16.3,2021-01-26,2021-01-20,2021-01-26,287
17031,IL,Illinois,Cook County,0,0,23972.86,4.98,15.4,6.7,12.5,2021-04-19,2021-04-13,2021-04-19,287
17031,IL,Illinois,Cook County,0,0,24055.14,5.07,15.5,6.6,12.4,2021-04-18,2021-04-12,2021-04-18,287
17031,IL,Illinois,Cook County,0,0,24197.71,5.21,14.9,6.4,11.9,2021-04-16,2021-04-10,2021-04-16,287
17031,IL,Illinois,Cook County,0,0,24212.29,5.18,15.3,6.5,12.2,2021-04-17,2021-04-11,2021-04-17,287
17031,IL,Illinois,Cook County,0,0,24247.86,6.38,16.1,9.3,16.7,2021-01-25,2021-01-19,2021-01-25,287
17031,IL,Illinois,Cook County,0,0,24251.71,5.54,13.9,5.6,9.7,2021-04-11,2021-04-05,2021-04-11,287
17031,IL,Illinois,Cook County,0,0,24263.57,5.52,14.5,5.8,10.1,2021-04-12,2021-04-06,2021-04-12,287
17031,IL,Illinois,Cook County,0,0,24412.14,5.27,14.8,6.3,11.6,2021-04-15,2021-04-09,2021-04-15,287
17031,IL,Illinois,Cook County,0,0,24451.86,8.35,15.6,5.4,10.3,2020-10-24,2020-10-18,2020-10-24,287
17031,IL,Illinois,Cook County,0,0,24464.43,8.1,17.8,5.2,9.9,2020-10-23,2020-10-17,2020-10-23,287
17031,IL,Illinois,Cook County,0,0,24479.43,4.11,11.1,5.3,10.4,2021-08-30,2021-08-24,2021-08-30,287
17031,IL,Illinois,Cook County,0,0,24487.29,6.62,16.4,9.5,17.1,2021-01-24,2021-01-18,2021-01-24,287
17031,IL,Illinois,Cook County,0,0,24554.43,6.64,17.0,9.7,17.5,2021-01-23,2021-01-17,2021-01-23,287
17031,IL,Illinois,Cook County,0,0,24557.14,5.49,14.4,5.9,10.6,2021-04-13,2021-04-07,2021-04-13,287
17031,IL,Illinois,Cook County,0,0,24702.57,9.17,14.4,6.2,11.5,2020-10-27,2020-10-21,2020-10-27,287
17031,IL,Illinois,Cook County,0,0,24790.57,7.66,18.6,10.3,18.7,2021-01-18,2021-01-12,2021-01-18,287
17031,IL,Illinois,Cook County,0,0,24818.86,7.97,20.3,5.0,9.7,2020-10-22,2020-10-16,2020-10-22,287
17031,IL,Illinois,Cook County,0,0,24840.86,7.03,17.4,9.9,18.0,2021-01-21,2021-01-15,2021-01-21,287
17031,IL,Illinois,Cook County,0,0,24900.57,10.15,20.5,11.7,20.2,2021-01-08,2021-01-02,2021-01-08,287
17031,IL,Illinois,Cook County,0,0,24905.29,3.7,10.4,5.6,12.0,2021-09-07,2021-09-01,2021-09-07,287
17031,IL,Illinois,Cook County,0,0,24914.29,6.89,17.4,9.9,17.7,2021-01-22,2021-01-16,2021-01-22,287
17031,IL,Illinois,Cook County,0,0,24928.0,8.49,13.4,5.7,10.8,2020-10-25,2020-10-19,2020-10-25,287
17031,IL,Illinois,Cook County,0,0,24986.0,3.69,4.3,1.5,1.7,2022-04-14,2022-04-08,2022-04-14,287
17031,IL,Illinois,Cook County,0,0,25110.0,9.7,20.7,11.4,19.7,2021-01-10,2021-01-04,2021-01-10,287
17031,IL,Illinois,Cook County,0,0,25153.29,8.81,13.8,6.0,11.1,2020-10-26,2020-10-20,2020-10-26,287
17031,IL,Illinois,Cook County,0,0,25158.71,7.42,17.6,10.1,18.5,2021-01-19,2021-01-13,2021-01-19,287
17031,IL,Illinois,Cook County,0,0,25263.0,7.97,19.4,10.6,18.9,2021-01-15,2021-01-09,2021-01-15,287
17031,IL,Illinois,Cook County,0,0,25365.29,7.71,18.9,10.4,18.8,2021-01-17,2021-01-11,2021-01-17,287
17031,IL,Illinois,Cook County,0,0,25381.0,9.92,21.0,11.5,19.9,2021-01-09,2021-01-03,2021-01-09,287
17031,IL,Illinois,Cook County,0,0,25405.86,7.86,18.9,10.5,18.9,2021-01-16,2021-01-10,2021-01-16,287
17031,IL,Illinois,Cook County,0,0,25407.71,9.42,20.3,11.2,19.5,2021-01-11,2021-01-05,2021-01-11,287
17031,IL,Illinois,Cook County,0,0,25500.43,10.13,16.1,6.8,12.3,2020-10-29,2020-10-23,2020-10-29,287
17031,IL,Illinois,Cook County,0,0,25502.29,8.25,19.5,10.7,19.0,2021-01-14,2021-01-08,2021-01-14,287
17031,IL,Illinois,Cook County,0,0,25581.0,9.01,20.4,11.1,19.2,2021-01-12,2021-01-06,2021-01-12,287
17031,IL,Illinois,Cook County,0,0,25592.29,3.59,10.3,5.5,11.7,2021-09-06,2021-08-31,2021-09-06,287
17031,IL,Illinois,Cook County,0,0,25599.43,6.77,11.0,3.8,4.0,2022-05-31,2022-05-25,2022-05-31,287
17031,IL,Illinois,Cook County,0,0,25930.43,13.13,29.5,17.1,28.1,2020-12-01,2020-11-25,2020-12-01,287
17031,IL,Illinois,Cook County,0,0,26024.71,10.67,17.1,7.1,12.8,2020-10-30,2020-10-24,2020-10-30,287
17031,IL,Illinois,Cook County,0,0,26026.29,3.98,10.9,5.4,10.5,2021-08-31,2021-08-25,2021-08-31,287
17031,IL,Illinois,Cook County,0,0,26406.0,7.0,11.0,4.1,3.5,2022-06-06,2022-05-31,2022-06-06,287
17031,IL,Illinois,Cook County,0,0,26482.14,3.5,11.0,5.7,12.3,2021-09-09,2021-09-03,2021-09-09,287
17031,IL,Illinois,Cook County,0,0,26554.0,10.99,17.5,7.4,13.3,2020-10-31,2020-10-25,2020-10-31,287
17031,IL,Illinois,Cook County,0,0,26708.71,9.11,24.8,14.0,25.2,2020-12-24,2020-12-18,2020-12-24,287
17031,IL,Illinois,Cook County,0,0,26836.71,11.29,17.3,7.8,13.7,2020-11-01,2020-10-26,2020-11-01,287
17031,IL,Illinois,Cook County,0,0,26863.29,3.67,10.5,5.5,11.0,2021-09-03,2021-08-28,2021-09-03,287
17031,IL,Illinois,Cook County,0,0,26981.14,11.49,17.5,8.2,14.4,2020-11-02,2020-10-27,2020-11-02,287
17031,IL,Illinois,Cook County,0,0,27013.14,3.71,10.9,5.5,10.8,2021-09-02,2021-08-27,2021-09-02,287
17031,IL,Illinois,Cook County,0,0,27027.86,13.5,29.5,17.1,27.8,2020-12-03,2020-11-27,2020-12-03,287
17031,IL,Illinois,Cook County,0,0,27085.57,4.44,5.7,1.8,2.0,2022-04-26,2022-04-20,2022-04-26,287
17031,IL,Illinois,Cook County,0,0,27176.14,6.54,11.0,4.0,3.4,2022-06-07,2022-06-01,2022-06-07,287
17031,IL,Illinois,Cook County,0,0,27249.43,12.77,29.4,17.1,28.1,2020-11-30,2020-11-24,2020-11-30,287
